Token,FileSize,ChunkSize,StartTime,ElapsedTime,UploadRate
537ed1ba067bf6ab0fc90e3cd8830047,52428800,1480,1399920603.0010948,422.513202012,121.17964540796963 KB/s
12754f894edc6d26da6c2d34d295663e,52428800,1480,1399920603.1050699,513.846143238,99.64072061991814 KB/s
8a5d105e44b99d31cafb74fa8f8b608e,52428800,1480,1399920603.1610749,568.808785367,90.01267441213193 KB/s
1425f6bb9d4c2c826563d39b5a3d9445,52428800,1480,1399920603.3010795,602.143365051,85.02958426796498 KB/s
96c31cdb895066aa599df84a52b11df8,52428800,1480,1399920603.2570794,609.541606328,83.9975474495318 KB/s
3594d84a3be71d34836ac47a553b4f9d,52428800,1480,1399920603.385171,620.695603879,82.4880983207045 KB/s
ca24b9c954fa85f3cc3983c3f055150b,52428800,1480,1399920603.3570948,631.10470607,81.12758391366054 KB/s
0d7f80cdd34773cdfc5a852abbf46485,52428800,1480,1399920603.4130836,635.27323502,80.59524182281675 KB/s
9c8c40e69b31b509c62f591eddc93a56,52428800,1480,1399920603.4650671,635.768198494,80.53249615391574 KB/s
83fc3cdbb644f0b6fcccd1ed2ee952e8,52428800,1480,1399920603.3210738,652.797167709,78.4317128392071 KB/s
